x,y1,y2
2.0384221661008,23.3957219251336,23.445731665064
2.04030725524912,23.3922988497201,23.4459970364638
2.04188944436908,23.374671965585,23.4461751165055
2.04356132600769,23.3560458332477,23.44640051894
2.0456231058563,23.3330759151482,23.4466986436238
2.04796802313111,23.3069516139583,23.447067978727
2.04965124640853,23.2881991264649,23.4472677655652
2.05133446968595,23.2843137254904,23.4474823727843
2.05337826550922,23.2843137254904,23.4477626815555
2.05569223602906,23.2843137254904,23.4481072490603
2.05779812316351,23.2843137254904,23.4484225554645
2.05950378394521,23.2843137254904,23.448593825555
2.06108850335236,23.2964405453696,23.4487648555725
2.06293606698934,23.3170239192218,23.4489942068648
2.06517550740559,23.3419731217201,23.4492917178246
2.06745463505825,23.367364472574,23.449628556498
2.06933972420657,23.3883659113922,23.4498448845625
2.07092191332653,23.3957219251336,23.4499822784015
2.07259379496514,23.3957219251336,23.4501651555636
2.07465557481375,23.3957219251336,23.4504114911977
2.07700049208856,23.3957219251336,23.4507227906072
2.07868371536598,23.3957219251336,23.4508814785195
2.08036693864339,23.3957219251336,23.4510554489766
2.08241073446667,23.3957219251336,23.4512870297518
2.08472470498651,23.3957219251336,23.4515772294021
2.08683059212096,23.3957219251336,23.4518437862691
2.08853625290266,23.3957219251336,23.4519760741834
2.09012097230981,23.3957219251336,23.4521112842434
2.09196853594678,23.3957219251336,23.4522993530909
2.09420797636304,23.3957219251336,23.4525475075671
2.09648710401569,23.3957219251336,23.4528348717571
2.09837219316402,23.3957219251336,23.4530108475571
2.09995438228398,23.3957219251336,23.4531147652793
2.10162626392258,23.3957219251336,23.4532626531603
2.1036880437712,23.3957219251336,23.453466377389
2.10603296104601,23.3957219251336,23.4537299257299
2.10771618432343,23.3957219251336,23.4538547979419
2.10939940760084,23.3957219251336,23.4539953329614
2.11144320342412,23.3796434556135,23.4541868209294
2.11375717394396,23.3538639266492,23.4544322873648
